hex,type,flight,r,t,desc,ownOp,year,alt_baro,alt_geom,gs,track,baro_rate,squawk,emergency,category,nav_qnh,nav_altitude_mcp,nav_heading,lat,lon,nic,rc,seen_pos,version,nic_baro,nac_p,nac_v,sil,sil_type,gva,sda,alert,spi,mlat,tisb,messages,seen,rssi,dst,dir,nav_modes,geom_rate,true_heading,calc_track,time,dbFlags
a3df4a,adsb_icao,FFT1471 ,N349FR,A20N,AIRBUS A-320neo,UMB BANK NA TRUSTEE,2019.0,36000,35850.0,395.8,259.37,64.0,,,A3,1012.8,36000.0,,36.781403,-102.816124,8,186,1.183,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],127576566,1.2,-22.9,205.045,149.3,,,,,1742360434.001,
a23b5c,adsb_icao,N243CF  ,N243CF,F2TH,,2BAR AVIATION LLC,2011.0,39975,40100.0,491.0,354.86,64.0,,,A2,1013.6,40000.0,,36.542715,-102.81374,8,186,0.91,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],574763,0.3,-24.2,217.688,151.2,"['autopilot', 'althold', 'tcas']",,,,1742360434.001,
a06435,adsb_icao,SKW4755 ,N124SY,E75L,EMBRAER ERJ-170-200 (long wing),SKYWEST AIRLINES INC,2014.0,29000,28550.0,404.9,109.78,-64.0,3247.0,none,A3,1013.6,29024.0,,39.305218,-102.776489,8,186,0.171,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],107339915,0.0,-15.8,105.789,103.6,"['autopilot', 'vnav', 'tcas']",,,,1742360434.001,
adc5ff,adsb_icao,JBU187  ,N987JT,A321,AIRBUS A-321,JETBLUE AIRWAYS CORP,2017.0,34050,33525.0,416.3,252.96,0.0,3404.0,none,A3,1013.6,34016.0,0.0,39.324783,-102.639233,8,186,0.171,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],247790455,0.1,-21.8,111.679,102.1,,,,,1742360434.001,
4b1920,adsb_icao,SWR41G  ,HB-JNK,B77W,BOEING 777-300ER,,,33000,32625.0,537.1,84.87,-64.0,7375.0,none,A5,1012.8,32992.0,80.16,37.710664,-102.589317,8,186,2.917,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],82809922,2.1,-25.9,165.777,136.5,,,,,1742360434.001,
a9d3af,adsb_icao,NKS825  ,N732NK,A21N,,ALC A321 52024 LLC,2024.0,36025,35650.0,423.7,251.57,-64.0,4117.0,none,A3,1012.8,36000.0,,39.716507,-102.558716,8,186,0.397,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],34269264,0.0,-17.7,112.29,89.9,,,,,1742360434.001,
aab0ba,adsb_icao,SWA1954 ,N7881A,B737,BOEING 737-700,WELLS FARGO TRUST CO NA TRUSTEE,2008.0,40250,40075.0,513.7,93.01,1216.0,3535.0,none,A3,1013.6,40992.0,87.89,39.742172,-102.553731,8,186,0.254,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],130288290,0.0,-26.2,112.491,89.1,,,,,1742360434.001,
a31a57,adsb_icao,UAL760  ,N29978,B789,BOEING 787-9 Dreamliner,UNITED AIRLINES INC,2020.0,35000,34475.0,545.0,48.79,,1426.0,none,A5,1012.8,35008.0,42.19,41.8729,-102.329598,8,186,0.226,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],64381457,0.0,-10.3,176.162,42.5,"['autopilot', 'vnav', 'lnav', 'tcas']",0.0,,,1742360434.001,
a36110,adsb_icao,ABX403  ,N317CM,B763,BOEING 767-300,CARGO AIRCRAFT MANAGEMENT INC,1988.0,35000,34775.0,539.0,79.52,0.0,,,A5,,,,36.520477,-101.863976,8,186,21.336,0.0,,8.0,2.0,2.0,perhour,,,0.0,0.0,[],[],58758524,5.1,-28.5,243.166,141.6,,,,,1742360434.001,
adbaca,adsb_icao,JBU111  ,N984JB,A321,AIRBUS A-321,JETBLUE AIRWAYS CORP,2017.0,36025,35625.0,421.0,266.05,-64.0,1737.0,none,A3,1013.6,36000.0,0.0,40.37862,-101.430276,8,186,0.254,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],222895162,0.0,-14.4,168.028,75.7,,,,,1742360434.001,
a0a80e,adsb_icao,SKW5700 ,N141SY,E75L,EMBRAER ERJ-170-200 (long wing),SKYWEST AIRLINES INC,2015.0,35000,34450.0,476.0,66.34,-256.0,6573.0,none,A3,1013.6,35008.0,,42.00832,-101.396399,8,186,0.0,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],102315071,0.0,-14.1,212.53,49.0,"['autopilot', 'vnav', 'tcas']",,,,1742360434.001,
a0fd0f,adsb_icao,USC55   ,N163CK,LJ35,LEARJET 35,KALITTA CHARTERS LLC,1978.0,31400,30900.0,430.6,263.73,,6737.0,none,A1,,,,39.878695,-101.350281,9,75,0.254,2.0,0.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],21025935,0.2,-28.9,168.082,86.0,,-1344.0,,,1742360434.001,
a8102a,adsb_icao,UAL1792 ,N61898,B739,BOEING 737-900,UNITED AIRLINES INC,2016.0,36000,35550.0,395.9,257.16,0.0,3034.0,none,A3,1013.6,36000.0,248.2,40.668594,-101.343571,8,186,0.022,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],122275270,0.0,-12.5,176.272,70.4,,,,,1742360434.001,
a3615f,adsb_icao,FFT4855 ,N317FR,A20N,AIRBUS A-320neo,WELLS FARGO TRUST CO NA TRUSTEE,2017.0,37950,37950.0,435.6,311.74,0.0,,,A3,1012.8,38016.0,,37.340853,-101.314485,8,186,12.456,2.0,1.0,10.0,2.0,3.0,perhour,,,0.0,0.0,[],[],125535862,12.1,-28.4,224.762,128.7,,,,,1742360434.001,
adf64c,adsb_icao,CSB405  ,N999YV,B762,BOEING 767-200,BANK OF UTAH TRUSTEE,1987.0,37000,36675.0,526.1,89.13,0.0,3211.0,none,A3,1012.8,36992.0,87.19,39.376648,-101.143719,8,186,0.012,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],48327842,0.0,-18.2,179.37,95.7,,,,,1742360434.001,
a5666e,adsb_icao,UPS809  ,N447UP,B752,BOEING 757-200,WILMINGTON TRUST CO OWNER TRUSTEE,1994.0,35025,34525.0,522.1,83.73,64.0,1407.0,none,A4,1012.8,35008.0,73.83,40.422798,-100.965479,8,186,0.652,2.0,1.0,11.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],36077954,0.0,-15.7,189.378,76.2,"['vnav', 'tcas']",,,,1742360434.001,
abbce5,adsb_icao,SWA8510 ,N8554X,B738,BOEING 737-800,SOUTHWEST AIRLINES CO,2017.0,32000,31525.0,433.0,257.05,64.0,2626.0,none,A3,1013.6,32000.0,262.27,40.767242,-100.771606,8,186,0.0,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],127872429,0.0,-13.9,202.907,70.9,,,,,1742360434.001,
a76f67,adsb_icao,UAL1898 ,N57863,B753,BOEING 757-300,UNITED AIRLINES INC,2001.0,37000,36725.0,513.5,87.54,0.0,3262.0,none,A4,1013.6,36992.0,87.19,40.151957,-100.760859,8,186,0.0,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],106235675,0.0,-19.6,196.234,81.4,,,,,1742360434.001,
abb5e6,adsb_icao,SKW5445 ,N85373,E75L,EMBRAER ERJ-170-200 (long wing),UNITED AIRLINES INC,,35000,34550.0,470.6,76.73,64.0,3532.0,none,A3,1013.6,35008.0,,40.493557,-100.645128,8,186,0.0,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],21119789,0.0,-12.9,204.562,75.8,"['autopilot', 'vnav', 'tcas']",,,,1742360434.001,
a76df8,adsb_icao,AAL2402 ,N578UW,A321,AIRBUS A-321,AMERICAN AIRLINES INC,2014.0,33975,33700.0,467.3,321.95,0.0,2312.0,none,A3,1013.6,34016.0,,38.561737,-99.933492,8,186,0.238,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],123895561,0.0,-23.2,245.791,105.1,,,,,1742360434.001,
adacc9,adsb_icao,SKW5059 ,N980SW,CRJ2,BOMBARDIER Regional Jet CRJ-200,SKYWEST AIRLINES INC,2004.0,10850,10400.0,284.3,80.07,,3220.0,none,A2,1000.0,7008.0,,40.609658,-99.870217,8,186,0.546,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],28938271,0.5,-24.6,240.594,75.8,,-448.0,,,1742360434.001,
aaa954,adsb_icao,SWA1537 ,N7861J,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2005.0,39000,38850.0,515.1,71.67,0.0,1451.0,none,A3,1013.6,39008.0,66.09,40.824125,-99.75174,8,186,0.076,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],141329313,0.1,-2.3,248.584,73.1,,,,,1742360434.001,
acb1e5,adsb_icao,AAL1837 ,N917NN,B738,BOEING 737-800,BANK OF UTAH TRUSTEE,2013.0,31875,31275.0,434.3,272.24,-896.0,2302.0,none,A3,1013.6,15008.0,263.67,40.096481,-110.205383,8,186,0.518,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],108533136,0.1,-26.4,241.07,276.8,,,,,1742360444.001,
a70c67,adsb_icao,AAL2986 ,N553UW,A321,AIRBUS A-321,UMB BANK NA TRUSTEE,2011.0,36000,35650.0,429.7,235.24,-64.0,,,A3,1013.6,36000.0,,37.6933,-109.140751,8,186,0.074,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],98979499,0.1,-29.4,229.947,239.0,,,,,1742360444.001,
a6e720,adsb_icao,DAL685  ,N544DN,A21N,AIRBUS A-321neo,DELTA AIR LINES INC,2023.0,38025,37775.0,431.0,252.03,0.0,6223.0,none,A3,1012.8,38016.0,,38.586219,-108.874939,8,186,0.506,2.0,1.0,10.0,1.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],172093634,0.1,-21.6,193.616,250.3,,,,,1742360444.001,
abb1c2,adsb_icao,SWA3255 ,N8524Z,B738,BOEING 737-800,SOUTHWEST AIRLINES CO,2017.0,38000,37675.0,415.7,253.22,64.0,6544.0,none,A3,1013.6,38016.0,246.09,38.652789,-108.545837,8,186,0.074,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],133718270,0.1,-21.0,177.816,249.6,,,,,1742360444.001,
a45210,adsb_icao,FFT2142 ,N378FR,A20N,AIRBUS A-320neo,BANK OF UTAH TRUSTEE,2021.0,33000,32650.0,480.0,42.13,0.0,731.0,none,A3,1012.8,32992.0,,37.36143,-107.988082,8,186,0.074,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],137519140,0.1,-20.0,200.487,225.5,,,,,1742360444.001,
aa72f5,adsb_icao,SWA4297 ,N7721E,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2006.0,38000,37600.0,420.5,249.54,0.0,3272.0,none,A3,1013.6,38016.0,241.88,38.919254,-107.914124,8,186,0.293,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],122514189,0.1,-20.1,144.438,251.0,,,,,1742360444.001,
ac0c41,adsb_icao,SWA3762 ,N8757L,B38M,BOEING 737 MAX 8,SOUTHWEST AIRLINES CO,2022.0,32975,32625.0,476.4,42.36,192.0,2611.0,none,A3,1013.6,32992.0,23.91,37.48819,-107.850212,8,186,0.074,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],114612041,0.1,-14.8,190.44,225.7,,,,,1742360444.001,
a24082,adsb_icao,SKW3729 ,N244SY,E75L,EMBRAER ERJ-170-200 (long wing),SKYWEST AIRLINES INC,2016.0,29000,28600.0,494.7,162.59,64.0,,,A3,1013.6,9024.0,,36.157974,-107.599869,8,186,1.223,2.0,1.0,10.0,2.0,3.0,perhour,,,0.0,0.0,[],[],109725845,1.2,-20.5,247.956,210.7,"['autopilot', 'vnav', 'tcas']",,,,1742360444.001,
a1b573,adsb_icao,SWA3422 ,N209WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2005.0,40000,39775.0,413.6,255.29,64.0,5620.0,none,A3,1013.6,40000.0,260.86,38.144205,-107.490831,8,186,0.293,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],134004506,0.1,-17.6,151.018,231.4,,,,,1742360444.001,
a1c4d8,adsb_icao,MXY607  ,N213BZ,BCS3,,BANK OF UTAH TRUSTEE,2022.0,36000,35450.0,415.2,281.39,,1522.0,none,A3,1012.8,36000.0,270.7,39.984924,-107.382202,8,186,10.012,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],163341515,8.8,-26.4,111.217,278.4,,0.0,,,1742360444.001,
a752b3,adsb_icao,LXJ571  ,N571FX,CL30,BOMBARDIER BD-100 Challenger 300,FLEXJET LLC,2014.0,40975,41075.0,526.7,65.43,,1623.0,none,A2,1012.8,40992.0,52.03,36.423402,-107.319245,8,186,0.626,2.0,1.0,11.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],406452,0.6,-13.8,227.462,209.7,,-192.0,,,1742360444.001,
ac06f5,adsb_icao,UAL1420 ,N874UA,A319,AIRBUS A-319,WELLS FARGO TRUST CO NA TRUSTEE,,34025,33400.0,429.6,261.57,64.0,1464.0,none,A3,1012.8,34016.0,,39.705093,-107.285554,8,186,0.037,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],116791559,0.0,-19.5,106.015,269.6,,,,,1742360444.001,
a95d32,adsb_icao,NKS108  ,N702NK,A21N,AIRBUS A-321neo,WILMINGTON TRUST CO TRUSTEE,2023.0,36925,36900.0,514.2,72.34,-64.0,6754.0,none,A3,1012.8,36992.0,,36.584656,-107.093697,8,186,9.042,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],102209935,8.3,-17.1,213.831,208.3,,,,,1742360444.001,
a081ca,adsb_icao,UAL702K ,N13138,B752,BOEING 757-200,UNITED AIRLINES INC,1999.0,40000,39475.0,413.0,246.6,0.0,7117.0,none,A4,1013.6,40000.0,238.36,39.393082,-107.027017,8,186,0.037,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],142373167,0.0,-23.0,96.532,258.2,,,,,1742360444.001,
a97c9a,adsb_icao,FFT1821 ,N710FR,A321,AIRBUS A-321,WILMINGTON TRUST CO TRUSTEE,2016.0,34000,33475.0,424.1,252.29,-64.0,4175.0,none,A3,1012.8,34016.0,,38.518951,-106.815186,8,186,2.964,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],111517367,2.3,-29.7,112.212,229.8,,,,,1742360444.001,
a51f0f,adsb_icao,SWA4289 ,N429WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2002.0,38025,37875.0,392.1,241.02,64.0,1355.0,none,A3,1013.6,38016.0,232.03,36.730321,-106.705296,8,186,29.071,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],141010827,1.0,-27.9,197.921,204.7,,,,,1742360444.001,
a475a3,adsb_icao,DAL779  ,N387DN,A321,AIRBUS A-321,DELTA AIR LINES INC,2019.0,36000,35800.0,396.2,262.75,0.0,1473.0,none,A3,1013.6,36000.0,0.0,36.630234,-106.623016,8,186,0.993,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],156974326,0.4,-19.9,201.931,202.9,,,,,1742360444.001,
adbe91,adsb_icao,JBU988  ,N985JT,A321,AIRBUS A-321,JETBLUE AIRWAYS CORP,2017.0,34950,34850.0,509.8,75.69,0.0,7227.0,none,A3,1013.6,35008.0,0.0,36.034318,-106.55663,8,186,3.347,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],1947135724,0.0,-16.1,234.485,198.9,,,,,1742360444.001,
a5ca89,adsb_icao,SWA1313 ,N472WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2004.0,39975,39875.0,405.7,266.75,64.0,7130.0,none,A3,1013.6,40000.0,260.86,37.551041,-106.489251,8,186,0.18,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],121060255,0.2,-21.0,149.0,208.6,,,,,1742360444.001,
a62695,adsb_icao,SKW5347 ,N496CA,CRJ2,BOMBARDIER Regional Jet CRJ-200,SKYWEST AIRLINES INC,2003.0,5400,5475.0,140.0,44.42,,5103.0,none,A2,1018.4,7488.0,,42.887833,-106.482239,8,186,0.426,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],41871259,0.4,-7.0,200.655,340.9,,-768.0,,,1742360444.001,
a47cd1,adsb_icao,ATN3388 ,N389AZ,B763,BOEING 767-300,CARGO AIRCRAFT MANAGEMENT INC,1995.0,38000,37675.0,430.6,253.54,-64.0,6715.0,none,A5,1013.6,38016.0,244.69,38.915176,-106.365031,8,186,0.239,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],67746707,0.2,-23.8,80.773,232.7,,,,,1742360444.001,
a1ce99,adsb_icao,JBU1723 ,N2151J,A21N,AIRBUS A-321neo,JETBLUE AIRWAYS CORP,2023.0,34000,33625.0,411.4,251.43,0.0,2604.0,none,A3,1013.6,34016.0,0.0,37.683884,-106.342631,8,186,0.615,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],163255458,0.2,-23.1,138.716,207.6,,,,,1742360444.001,
a77c11,adsb_icao,UAL800  ,N58101,B752,BOEING 757-200,UNITED AIRLINES INC,1994.0,31500,30825.0,442.9,263.39,2304.0,3275.0,none,A4,1013.6,36000.0,253.83,39.809189,-106.305084,8,186,0.46,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],143632658,0.0,-18.1,60.817,274.4,,,,,1742360444.001,
acd619,adsb_icao,SKW5132 ,N926SW,CRJ2,BOMBARDIER Regional Jet CRJ-200,SKYWEST AIRLINES INC,2002.0,30025,29375.0,455.6,323.03,,3251.0,none,A2,1012.8,30016.0,,42.369892,-106.26775,8,186,0.65,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],87792032,0.2,-4.5,168.204,340.3,,-64.0,,,1742360444.001,
ab38a1,adsb_icao,DAL656  ,N822DN,B739,BOEING 737-900,DELTA AIR LINES INC,2014.0,34000,33450.0,420.9,275.45,64.0,3142.0,none,A3,1013.6,34016.0,265.78,38.988785,-106.200057,8,186,0.239,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],136162831,0.0,-15.7,71.996,231.6,,,,,1742360444.001,
a28ee7,adsb_icao,SWA4066 ,N264LV,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2007.0,38000,37425.0,442.3,308.11,0.0,1430.0,none,A3,1013.6,38016.0,298.83,41.822437,-105.96454,8,186,0.239,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],126796675,0.0,-22.2,132.689,340.8,,,,,1742360444.001,
abd204,adsb_icao,SWA2380 ,N8606C,B738,BOEING 737-800,UMB BANK NA TRUSTEE,,38000,37800.0,417.4,256.56,0.0,6234.0,none,A3,1013.6,38016.0,248.91,38.213941,-105.823119,8,186,0.405,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],132178165,0.2,-22.5,99.486,203.3,,,,,1742360444.001,
a01fee,adsb_icao,AAL300  ,N107NN,A321,AIRBUS A-321,UMB BANK N A TRUSTEE,2014.0,32025,31575.0,423.6,249.98,0.0,7153.0,none,A3,,32000.0,0.0,37.383728,-105.695022,8,186,6.504,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],232820553,1.4,-27.4,145.242,193.4,,,,,1742360444.001,
ab741e,adsb_icao,UAL1325 ,N837UA,A319,AIRBUS A-319,UNITED AIRLINES INC,2001.0,33325,32700.0,440.3,307.99,704.0,3542.0,none,A3,1012.8,36000.0,,41.016174,-105.488586,8,186,0.416,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],122884931,0.0,-7.2,79.986,343.6,,,,,1742360444.001,
accb50,adsb_icao,SWA2089 ,N923WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2008.0,23800,23350.0,396.2,271.74,2560.0,1417.0,none,A3,1013.6,26016.0,350.16,39.854162,-105.403259,8,186,0.022,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],121245093,0.0,-5.4,20.262,290.0,,,,,1742360444.001,
a553ce,adsb_icao,UAL1303 ,N442UA,A320,AIRBUS A-320,UNITED AIRLINES INC,1998.0,21525,21200.0,383.8,338.45,1600.0,3226.0,none,A3,1012.8,36000.0,,40.549759,-104.95636,8,186,0.252,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],108603260,0.2,-14.9,48.691,1.8,,,,,1742360444.001,
a413cb,adsb_icao,XSR362  ,N362AS,E55P,EMBRAER EMB-505 Phenom 300,"EXECUTIVE AIRSHARE LLC, KESSENICH DAVID, KESSENICH COLLEN, GREEN",2016.0,12375,12200.0,318.3,130.8,2112.0,3530.0,none,A2,1008.8,23008.0,123.05,39.509995,-104.917045,8,186,0.506,2.0,1.0,10.0,3.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],29421726,0.4,-18.1,14.172,166.1,,,,,1742360444.001,
a19f29,adsb_icao,SWA2643 ,N203WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2005.0,10075,9925.0,286.0,250.17,0.0,6557.0,none,A3,1010.4,23008.0,248.2,39.844666,-104.900148,8,186,0.266,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],125629072,0.0,-5.4,7.576,33.3,,,,,1742360444.001,
ad08bd,adsb_icao,SKW5802 ,N939SW,CRJ2,BOMBARDIER Regional Jet CRJ-200,SKYWEST AIRLINES INC,2003.0,24325,23925.0,356.8,348.03,,5110.0,none,A2,1012.8,30016.0,,40.683397,-104.821181,8,186,0.074,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],58944373,0.1,-9.5,57.218,7.7,,1280.0,,,1742360444.001,
a1be79,adsb_icao,AAY711  ,N211NV,A320,AIRBUS A-320,SUNRISE ASSET MANAGEMENT LLC,2013.0,36025,35850.0,396.2,243.95,0.0,6534.0,,A3,1012.8,36000.0,,36.79852,-104.81518,8,186,7.707,2.0,1.0,9.0,1.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],119209473,2.7,-26.3,176.753,177.3,,,,,1742360444.001,
a3689e,adsb_icao,DAL2851 ,N319DU,BCS3,,DELTA AIR LINES INC,2023.0,11400,11200.0,297.1,181.16,,1565.0,none,A3,1012.0,11008.0,174.38,39.819305,-104.808137,8,186,0.449,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],133229584,0.2,-6.2,9.684,60.2,,-960.0,,,1742360444.001,
aded25,adsb_icao,FDX1332 ,N997FD,B752,BOEING 757-200,FEDERAL EXPRESS CORP,,ground,,0.0,,,1440.0,none,A4,,,,38.814162,-104.72142,8,186,4.031,2.0,,9.0,1.0,3.0,perhour,,2.0,,,[],[],30835113,2.3,-7.1,56.928,167.2,,,2.81,,1742360444.001,
a2396e,adsb_icao,SWA3359 ,N242WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2006.0,ground,,0.0,,,1462.0,none,A3,,,,38.799477,-104.703872,8,186,5.819,2.0,,10.0,2.0,3.0,perhour,,2.0,,,[],[],128115544,3.9,-2.9,57.971,166.6,,,0.0,,1742360444.001,
a808d7,adsb_icao,ATN3453 ,N617AZ,B763,BOEING 767-300,AMAZON.COM SERVICES LLC,2001.0,6050,5900.0,155.0,1.11,3008.0,3233.0,none,A5,1011.2,23008.0,352.97,39.877533,-104.696184,8,186,0.194,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],87180928,0.0,-21.9,15.906,58.4,,,,,1742360444.001,
a5aa1c,adsb_icao,SKW5085 ,N464SW,CRJ2,BOMBARDIER Regional Jet CRJ-200,SKYWEST AIRLINES INC,2003.0,12550,12350.0,296.1,6.79,,5177.0,none,A2,1008.8,23008.0,,40.109894,-104.681213,8,186,0.194,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],56364238,0.0,-8.2,26.418,32.5,,3264.0,,,1742360444.001,
ac2bc6,adsb_icao,SWA791  ,N8833L,B38M,BOEING 737 MAX 8,SOUTHWEST AIRLINES CO,2022.0,ground,,0.0,,,3245.0,none,A3,,,,39.863729,-104.68074,8,186,2.976,2.0,,10.0,2.0,3.0,perhour,,2.0,0.0,0.0,[],[],147351685,2.5,-12.1,16.118,62.3,,,270.0,,1742360444.001,
abd90c,adsb_icao,SWA1603 ,N8623F,B738,BOEING 737-800,SOUTHWEST AIRLINES CO,2013.0,ground,,0.0,,,5161.0,none,A3,,,,39.86412,-104.680735,8,186,1.32,2.0,,10.0,2.0,3.0,perhour,,2.0,0.0,0.0,[],[],133894256,0.8,-10.2,16.129,62.2,,,270.0,,1742360444.001,
a5ce40,adsb_icao,SWA599  ,N473WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2004.0,ground,,0.0,,,2725.0,none,A3,,,,39.862879,-104.680603,8,186,10.012,2.0,,10.0,2.0,3.0,perhour,,2.0,0.0,0.0,[],[],113393995,3.0,-14.3,16.1,62.4,,,270.0,,1742360444.001,
a5f208,adsb_icao,,N482WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2004.0,ground,,0.0,,,3552.0,none,,,,,39.864178,-104.678914,8,186,7.707,2.0,,10.0,2.0,3.0,perhour,,2.0,0.0,0.0,[],[],126761976,4.4,-16.1,16.205,62.3,,,270.0,,1742360444.001,
a528d6,adsb_icao,SWA1277 ,N431WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2002.0,9050,8900.0,142.1,2.42,64.0,1064.0,none,A3,1011.2,8992.0,352.27,39.509955,-104.663269,8,186,0.037,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],133762050,0.0,-21.3,20.449,132.2,,,,,1742360444.001,
a376ec,adsb_icao,DAL1049 ,N322NB,A319,AIRBUS A-319,DELTA AIR LINES INC,2001.0,8875,8750.0,165.0,0.69,-640.0,6746.0,none,A3,1012.0,10016.0,0.0,39.661808,-104.662476,8,186,0.266,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],128256856,0.0,-7.5,15.841,107.0,,,,,1742360444.001,
a94ae3,adsb_icao,UAL1915 ,N69804,B739,BOEING 737-900,UNITED AIRLINES INC,2013.0,7025,6925.0,135.0,0.42,-768.0,7335.0,none,A3,1011.2,5504.0,350.86,39.752838,-104.661494,8,186,0.037,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],119693399,0.0,-9.0,15.201,86.8,,,,,1742360444.001,
